input_angle_sag,w0_waist,waist_frac,family,sku,roc,N,chord_skip,R_ring,n_target,mode_s,input_offset_z,input_angle,M2,size_class,envelope_max,opl_min,feasible,reason,opl_m,n_exit,throughput,exit_miss_mm,hole_margin_mm,ap_margin_mm,sep_margin_mm,min_sep_mm,w_max_mm,w_hole_mm,H_req_mm,stab_tan,stab_sag,aoi_deg,early_exit,polished,envelope_mm,margin_want,worst_margin,grade,mc_complete_frac,walk_p95_mm,drift_p95_mrad,min_sep_p05_mm,overlap_frac,hole_clear_p05_mm,sep_ok,hole_ok,exit_ok,robust,robust_trim
0.0453652164358975,0.2,1.1499871355627742,one_inch,CM254-075-M01,150.0,12,5,68.08168284545485,204,sin,-0.0328461821700544,0.0543722596464711,1.1,D180,180.0,18.0,True,,26.830832514942145,204,0.8161953298268482,2.011129630018121e-05,2.4271792736024627,1.859957288781814,0.3535852576328976,0.9257270082538124,0.3472014319788525,0.2821913223837148,18.05190249405112,0.0912315181109396,0.1542185506051845,15.07650480361778,0.0,True,172.1633656909097,,0.3535852576328976,flight,1.0,1.0283953182523602,20.05234337074336,0.05345038740459161,0.91,1.5507389704593568,False,True,False,False,False
0.0712770157789051,0.2,1.0455807454647748,one_inch,CM254-075-M01,150.0,12,5,60.65845807502739,228,sin,0.0174691278450129,0.0519101261835803,1.1,D180,180.0,18.0,True,,26.71774067412388,228,0.7932012177414027,0.0122741319586431,3.48167447773938,1.023327487472498,0.5500261754112945,1.1127448285675454,0.3224969013781167,0.256919027716471,22.858303513368973,0.1906652708504268,0.2458969083982988,15.21511121336476,0.0,True,157.3169161500548,0.55,0.5500261754112945,flight,1.0,1.1634659662998634,22.52278441818442,0.19697798136763495,0.32,1.761467928325266,False,True,False,False,False
0.0522264449724588,0.2,0.6859447211788696,one_inch,CM254-075-M01,150.0,16,7,69.6619871518765,176,sin,-0.0266103380510456,-0.0563261600457993,1.1,D180,180.0,18.0,True,,24.049845782264235,176,0.8393835128756378,1.7785775147447043e-05,4.784083516501655,0.4710191205405589,0.3731833960043489,1.0610410662848844,0.3696954565369615,0.2349904392905011,21.027118846571213,0.0704415111667354,0.1070447011445178,11.457435334051851,0.0,True,175.323974303753,,0.3731833960043489,flight,1.0,1.005697754227694,19.761946770655474,0.15563930847102414,0.38,3.6164115552516285,False,True,True,False,False
0.0703971380239014,0.2,1.2239443795046592,one_inch,CM254-050-M01,100.0,12,5,51.37789744247056,228,sin,0.4122953513554857,0.072094906301954,1.1,D160,160.0,14.0,True,,22.62989792948083,228,0.0642328757528608,0.2873197463095926,2.304985980490553,1.2524827407528498,0.5048772009866211,0.990852381836232,0.4548579345764342,0.2560599739327387,20.48665040139974,-0.028526819930251,0.0418601584278892,15.20927154186476,0.0,True,138.7557948849411,0.55,0.5048772009866211,flight,1.0,2.062126631957781,66.60775317477916,0.12654029847425782,0.61,0.23763360530205035,False,True,False,False,False
0.0575676528420192,0.2,1.0,one_inch,CM254-075-M01,150.0,11,5,59.38000000000051,187,sin,0.0,-0.0577644647091864,1.1,D170,170.0,16.0,True,,21.98207533964938,187,0.141214878626575,0.2379707691624109,2.07797685152657,1.383693695036925,0.0966455535241235,0.6503651097803733,0.3140328926736406,0.2528615536076791,20.310709066538628,0.2076616756848596,0.224863081800948,8.522446341885908,0.0,False,154.760000000001,0.55,0.0966455535241235,flight,1.0,0.9854382003511238,16.643650761804153,0.2003040559937042,0.49,1.2548306152353652,False,True,True,False,False
0.0474200352933704,0.2,0.735912679352434,one_inch,CM254-050-M01,100.0,10,3,70.05882713967429,190,sin,0.7553057159993095,-0.062613347404209,1.1,D190,190.0,19.5,True,,21.537939101811663,190,0.6898610649378303,0.0688588244736186,1.4847839240997145,0.7162090178282821,0.550074544344028,1.1347923717251085,0.7946045918748158,0.2281579386439468,17.363271559927533,-0.4003829932689571,0.0828017881814361,36.03784389606424,0.0,True,176.1176542793486,0.55,0.550074544344028,flight,0.99,2.6924065335105474,88.33855445077329,0.07276165259043424,0.66,-0.11405647621571825,False,False,False,False,False
0.0681445270865102,0.2148575802131584,1.4857589741736792,one_inch,CM254-150-M01,300.0,12,5,52.44186097432689,204,sin,0.2987692324875715,-0.0399694044133399,1.1,D150,150.0,12.0,True,,20.66720578715315,204,0.7031400867441191,0.0773102819624841,2.2737391764959907,0.3547072914154494,0.3645022230513695,0.9832667330758822,0.3516379430844568,0.28315026553614,25.429580740464548,0.6499509803738088,0.6741291116571521,15.253743946284516,0.0,True,140.88372194865377,,0.3645022230513695,flight,1.0,0.4968501147448849,4.627552949939759,0.33271715289168824,0.24,2.031504048871965,False,True,True,False,False
0.0501409926392277,0.2,1.159539899556298,one_inch,CM254-050-M01,100.0,13,6,61.52434016783809,169,sin,-0.1246616438621884,-0.051504789373362,1.1,D190,190.0,19.5,True,,20.6435974116704,169,0.8452827805626195,6.937141778762962e-07,2.3634413171389186,2.2730008973253035,0.6849388912700506,1.2254609122611353,0.4051750844850151,0.2734140616898134,19.396892440526297,-0.231162508056157,-0.2120794132645711,7.231319163275977,0.0,True,159.04868033567618,0.55,0.6849388912700506,flight,1.0,1.6166489972035285,48.03890134738017,0.12344114321327697,0.4,0.36693536860925385,False,True,False,False,False
0.0019544925151466,0.2,1.0522884993622594,one_inch,CM254-050-M01,100.0,10,3,54.76625919371477,230,cos,6.483233137417356,-0.0827007139454182,1.1,D150,150.0,12.0,True,,20.38115348300981,230,0.757755199133373,0.0364587286731002,1.173408672352802,0.3075741959373843,0.3518385387882596,0.8717318469899743,0.9832646910611892,0.2346558707973536,21.44988794084769,-0.0944239713460866,0.2826619081802226,36.09037862936095,0.0,True,145.53251838742955,,0.3518385387882596,flight,0.61,2.333879902425836,2068.7913886408346,0.10694440717836311,0.38,-0.13005654451291943,False,False,False,False,False
0.0586485091079103,0.2001204202315025,0.7785894650067318,one_inch,CM254-075-M01,150.0,12,5,67.49554793291571,156,sin,0.130074520898403,-0.0540092233436569,1.1,D190,190.0,19.5,True,,20.341100230647548,156,0.100854998685092,0.2488063066533,0.920697797707256,0.5528637507530405,0.5500873406403426,1.1616505228172609,0.3339336574052758,0.2405866968133691,22.09633639149401,0.0993026194641499,0.1613450163413514,15.17059834177116,0.0,True,170.99109586583145,0.55,0.5500873406403426,flight,1.0,0.8739489781348061,17.727599224684614,0.24560941835860306,0.3,0.1451707008310233,False,True,True,False,False
0.0650100882918287,0.2146547305995913,1.5,one_inch,CM254-100-M01,200.0,14,5,71.99632610697775,154,sin,0.3396018944025797,0.0079311433635602,1.1,D190,190.0,19.5,True,,19.978743884070568,154,0.1659848523641597,0.2909076518908998,0.4293291611944856,2.6162167901737803,0.3512802969060915,0.939902109116973,0.3591383373550008,0.3209816085795798,23.581657910258688,0.2793553131778701,0.416133301214083,25.80784145119833,0.0,True,179.9926522139555,,0.3512802969060915,flight,1.0,0.5078591717545384,6.104637061382272,0.26170830585152605,0.26,-0.38220113454553456,False,False,True,False,False
