design,M2,feasible,sep_margin_mm,hole_margin_mm,w_max_mm,throughput,exit_miss_mm,reason
mini_9m,1.0,True,0.6450676405385417,1.0650413980394546,0.3289700849355485,0.9075119505433725,4.7635267834082703e-07,
mini_9m,1.05,True,0.6430585989348434,1.0626237719097684,0.33058970129587906,0.9075119505433725,4.7635267834082703e-07,
mini_9m,1.1,True,0.6409603321399757,1.060108037357817,0.33255014865525134,0.9075119505433725,4.7635267834082703e-07,
mini_9m,1.2,True,0.6365006205173342,1.0547915287913718,0.33751455495125987,0.9075119505433725,4.7635267834082703e-07,
mini_9m,1.3,True,0.6316977284116976,1.049110517568394,0.3428291218620198,0.9075119505433725,4.7635267834082703e-07,
