design,M2,feasible,sep_margin_mm,hole_margin_mm,w_max_mm,throughput,exit_miss_mm,reason
trigas_26m,1.0,True,1.1008087524826837,0.8628547819793941,0.3408505003093689,0.8393835223955773,2.4447857548621327e-06,
trigas_26m,1.05,True,1.0866289577445523,0.8626097657502141,0.3411002992913908,0.8393835223955773,2.4447857548621327e-06,
trigas_26m,1.1,True,1.0723646527496364,0.8603204700034406,0.34136208720115546,0.8393835223955773,2.4447857548621327e-06,
trigas_26m,1.2,True,1.0372330483236172,0.8458578312968388,0.36891108184619353,0.8393835223955773,2.4447857548621327e-06,
trigas_26m,1.3,True,1.0015794342562696,0.8307891647391625,0.3995024578415956,0.8393835223955773,2.4447857548621327e-06,
