design,roc_err_pct,roc_mm,dR_ring_mm,R_ring_mm,feasible,exit_miss_mm,opl_m,throughput,sep_margin_mm,envelope_mm,reason
mini_9m,-1.0,99.0,-0.5200000000000529,51.07928679618408,True,0.0365071579671506,9.020079131638777,0.8721345708998754,0.651888501555502,128.15857359236816,
mini_9m,-0.5,99.5,-0.2600000000000584,51.33928679618407,True,0.01824929518835672,9.066000578095169,0.8985760844124169,0.648437326269458,128.67857359236814,
mini_9m,0.0,100.0,-6.394884621840902e-14,51.59928679618407,True,4.7635207849572854e-07,9.111922026576453,0.9075119505433725,0.6450676405390626,129.19857359236812,
mini_9m,0.5,100.49999999999999,0.2599999999999305,51.859286796184065,True,0.018242161714815474,9.157843476913728,0.8986558326514034,0.6417792320375748,129.71857359236813,
mini_9m,1.0,101.0,0.519999999999925,52.119286796184056,True,0.03647585697874419,9.203764928943942,0.8727591974470155,0.6385718869791617,130.2385735923681,
