sku,N,chord_skip,n_exit,opl_m,envelope_mm,wavelength_nm,grade,feasible_nominal,reason,w_hole_mm,w_max_mm,min_sep_mm,sep_margin_mm,hole_margin_mm,ap_margin_mm,exit_miss_mm,throughput,mc_complete_frac,walk_p95_mm,min_sep_p05_mm,overlap_frac,hole_clear_p05_mm,sep_ok,hole_ok,exit_ok,robust,robust_trim
CM508-150-M01,8,3,152,19.04050608132969,181.5872952321308,1512.2,flight,True,,0.3007556667537705,0.3588238911347571,1.6159810713266523,0.9819184975344558,3.8639962547482263,10.3557777535663,6.821996664334296e-06,0.8597827384156164,1.0,0.4717030255288353,1.0206124582095781,0.0,3.3720806309327784,True,True,True,True,True
CM508-150-M01,8,3,152,19.04050608132969,181.5872952321308,1512.2,research,True,,0.3007556667537705,0.3588238911347571,1.6159810713266523,0.9819184975344558,3.8639962547482263,10.3557777535663,6.821996664334296e-06,0.8597827384156164,1.0,1.4880524442412428,0.3529982872704973,0.11,2.3825623281611454,False,True,False,False,False
CM508-500-M01,7,2,105,11.608875157300508,187.41242054661785,1512.2,flight,True,,0.39562511390089566,0.4111901518076848,1.5255084679267983,0.8525865234596568,5.6358426043235115,5.455211194505505,2.204549337932697e-07,0.9011784029053636,1.0,0.47316033184192036,1.0339171264295248,0.01,5.410577674755357,True,True,True,True,True
CM508-500-M01,7,2,105,11.608875157300508,187.41242054661785,1512.2,research,True,,0.39562511390089566,0.4111901518076848,1.5255084679267983,0.8525865234596568,5.6358426043235115,5.455211194505505,2.204549337932697e-07,0.9011784029053636,1.0,2.1478262138207924,0.42965858328173195,0.28,3.4523641095241513,False,True,False,False,False
