input_angle_sag,w0_waist,waist_frac,family,sku,roc,N,chord_skip,R_ring,n_target,mode_s,input_offset_z,input_angle,M2,size_class,envelope_max,opl_min,feasible,reason,opl_m,n_exit,throughput,exit_miss_mm,hole_margin_mm,ap_margin_mm,sep_margin_mm,min_sep_mm,w_max_mm,w_hole_mm,H_req_mm,stab_tan,stab_sag,aoi_deg,early_exit,polished,envelope_mm,grade,mc_complete_frac,walk_p95_mm,drift_p95_mrad,min_sep_p05_mm,overlap_frac,hole_clear_p05_mm,sep_ok,hole_ok,exit_ok,robust,robust_trim
0.0681445270865102,0.2148575802131584,1.4857589741736792,one_inch,CM254-150-M01,300.0,12,5,52.44186097432689,204,sin,0.2987692324875715,-0.0399694044133399,1.1,D150,150.0,12.0,True,,20.66720578715315,204,0.7031400867441191,0.0773102819624841,2.2737391764959907,0.3547072914154494,0.3645022230513695,0.9832667330758822,0.3516379430844568,0.28315026553614,25.429580740464548,0.6499509803738088,0.6741291116571521,15.253743946284516,0.0,True,140.88372194865377,research,0.91,1.5629999943851816,2024.5289489350134,0.03358097761275905,0.66,1.6021530293379784,False,True,False,False,False
0.0360894245523899,0.2913338283507369,1.5,one_inch,CM254-500-M01,1000.0,12,5,52.42963408471186,204,sin,0.5145969849714438,0.0233413261475337,1.1,D150,150.0,12.0,True,,20.66237996156646,204,0.8161953380784123,1.586551530882281e-06,2.514740870055289,0.3658909359922351,0.5816186957628604,1.46632970917039,0.4564059361786017,0.3220576626343408,25.30625734252461,0.8950987945050952,0.9021720192722472,15.07488725387368,0.0,True,140.85926816942373,research,0.56,1.937751383539004,2619.063353279549,0.0,0.13,1.0995350564438604,False,True,False,False,False
0.0427729826989986,0.2,1.2216414669996136,one_inch,CM254-050-M01,100.0,13,6,61.52037168322214,169,sin,0.0309055701606358,-0.046188002365896,1.1,D190,190.0,19.5,True,,20.64226975418871,169,0.8452827805657789,5.99146968628578e-07,2.043050116352088,3.3724843566114533,0.4655794515823708,1.0816838386513374,0.389768096315301,0.2803082985463795,17.445212664753676,-0.2309000780399042,-0.2121610142229382,7.148419210995358,0.0,True,159.04074336644427,research,1.0,3.324246672338076,85.33666707271695,0.04804946590362467,0.69,-0.416645024419254,False,False,False,False,False
0.0019544925151466,0.2,1.0522884993622594,one_inch,CM254-050-M01,100.0,10,3,54.76625919371477,230,cos,6.483233137417356,-0.0827007139454182,1.1,D150,150.0,12.0,True,,20.381153483009815,230,0.757755199133373,0.0364587286731002,1.173408672352802,0.3075741959373843,0.3518385387882596,0.8717318469899743,0.9832646910611892,0.2346558707973536,21.44988794084769,-0.0944239713460866,0.2826619081802226,36.09037862936095,0.0,True,145.53251838742955,research,0.16,4.075499135211831,2684.1128696902515,0.07549106911631917,0.25,-0.39278342148990064,False,False,False,False,False
0.0550160759304986,0.2021435827951989,1.1350241800546848,one_inch,CM254-075-M01,150.0,12,5,67.4891040336899,156,sin,0.0660761058247189,-0.0390287037844121,1.1,D180,180.0,18.0,True,,20.33911585460355,156,0.8464418024718877,0.0213029109544612,0.4612352650343401,2.3198283532102817,0.3502537607883913,0.8904562954740979,0.3037314578606256,0.2792845363796596,20.967870535272333,0.0993797581654749,0.1613451441469928,15.147473161264315,0.0,True,170.9782080673798,research,1.0,1.9015190706076144,40.24413986595781,0.10145371033048821,0.66,-0.5977849868892391,False,False,False,False,False
0.0650100882918287,0.2146547305995913,1.5,one_inch,CM254-100-M01,200.0,14,5,71.99632610697775,154,sin,0.3396018944025797,0.0079311433635602,1.1,D190,190.0,19.5,True,,19.978743884070568,154,0.1659848523641597,0.2909076518908998,0.4293291611944856,2.6162167901737803,0.3512802969060915,0.939902109116973,0.3591383373550008,0.3209816085795798,23.581657910258688,0.2793553131778701,0.416133301214083,25.80784145119833,0.0,True,179.9926522139555,research,1.0,1.5032736168565388,21.877319484961365,0.08354549294512985,0.64,-1.0455521798768452,False,False,False,False,False
0.0292598068619913,0.2861819607185042,1.0370129957347711,one_inch,CM254-200-M01,400.0,10,3,64.43278775596153,190,sin,-0.0026728690812311,0.0470312593572601,1.1,D170,170.0,16.0,True,,19.808355453147804,190,0.8277082323725643,6.897211077316836e-07,0.6576044000933337,1.9010530440930784,0.3882969082591639,1.0371250006036472,0.3427418370594387,0.302968383261199,14.412257865001438,0.6786242256601388,0.7886889191537299,35.995309395397456,0.0,True,164.86557551192303,research,0.97,2.08281923525598,10.414274505133262,0.038983873564616585,0.75,-0.8267069472324917,False,False,False,False,False
0.0477472082268502,0.2,0.98899329702123,one_inch,CM254-050-M01,100.0,9,4,64.65929706360292,153,sin,0.215296386351008,-0.0659262140266488,1.1,D170,170.0,16.0,True,,19.48513708288574,153,0.780536764350361,0.0568240216111027,3.465349452919101,0.3091379920988757,0.3313694516106542,0.969356064290948,0.4660137161657374,0.2597747451821144,19.517729636999384,-0.2926257887846712,-0.2546890251456948,10.20118175432267,0.0,True,165.31859412720584,research,0.66,4.079999738589198,2118.8983931493335,0.0,0.69,-0.5766764596366556,False,False,False,False,False
0.0196978625183445,0.2,1.2254769169450417,one_inch,CM254-050-M01,100.0,14,5,67.9098174634276,154,sin,-0.2119738650065177,0.0742920578860248,1.1,D180,180.0,18.0,True,,18.84493354189386,154,0.3548927680883096,0.1866947503279492,1.5126708578808552,0.4001419909591082,0.3534756012506155,0.964638306682602,0.6606543350707001,0.2809961920761891,11.549704499985978,-0.3578723659885068,-0.1036055802137203,25.719661598377048,0.0,True,171.8196349268552,research,0.52,3.5715941545774634,2323.098807930064,0.0,0.48,-0.46492106540532685,False,False,False,False,False
0.0041338497459107,0.2,0.0,one_inch,CM254-050-M01,100.0,12,5,60.01316677591285,156,cos,7.630334946010842,-0.0623358216808451,1.1,D160,160.0,14.0,True,,18.086126744358232,156,0.8563487634901058,1.6116207406645137e-06,0.3026444359743347,0.3380330202525403,0.4335807272574904,1.320191221068007,0.5681522583348086,0.2,22.429179187685023,-0.20175964839632,-0.1186615025482513,15.23083757277016,0.0,True,156.0263335518257,research,0.84,3.4733704253072073,607.725729723303,0.09077562295686925,0.73,-0.8564039986646355,False,False,False,False,False
