design,roc_err_pct,roc_mm,dR_ring_mm,R_ring_mm,feasible,exit_miss_mm,opl_m,throughput,sep_margin_mm,envelope_mm,reason
trigas_26m,-1.0,396.0,-0.750000000000048,73.75747466957826,True,0.04995706106846616,25.463759315811267,0.799732812386604,1.088450331232516,183.51494933915652,
trigas_26m,-0.5,398.0,-0.37000000000005606,74.13747466957824,True,0.030301912065838807,25.59493981538117,0.8245959063624667,1.0867836682318612,184.27494933915648,
trigas_26m,0.0,400.0,-6.394884621840902e-14,74.50747466957824,True,2.4447857498471432e-06,25.722680366632137,0.8393835223955773,1.1008087524826566,185.0149493391565,
trigas_26m,0.5,401.99999999999994,0.36999999999992816,74.87747466957823,True,0.030291285203730187,25.85042091837457,0.8246530178917164,1.1143542709997472,185.75494933915647,
trigas_26m,1.0,404.0,0.7499999999999201,75.25747466957822,True,0.04994699603059858,25.981601416534314,0.7999987569068819,1.097008998548642,186.51494933915643,
