N,R_mm,H_mm,ROC_mm,M_halfLaps,w0_mm,R_ring,n_reflections,chord_mm,AOI_deg,alpha_deg,OPL_m,transmission,w_max_mm,min_spot_sep_mm,mirror_fill_frac,spots_overlap,V_internal_mL,stab_tangential,stab_sagittal,stable,utility_OPL_x_T
8,50.0,40.0,inf,66,0.5,0.99,528,38.26834323650898,67.5,0.2268489466366836,20.20584359952433,2.6232710742714276e-08,12.775465541142992,0.15151515151514902,1.0,1,494.02047132524086,,,1,5.300540504588463e-07
8,50.0,40.0,inf,66,1.0,0.99,528,38.26834323650898,67.5,0.2268489466366836,20.20584359952433,0.004845274246624693,6.460698874598088,0.15151515151514902,1.0,1,494.02047132524086,,,1,0.09790285362410162
8,50.0,40.0,inf,66,1.5,0.99,528,38.26834323650898,67.5,0.2268489466366836,20.20584359952433,0.004909270448670662,4.5118673122842505,0.15151515151514902,1.0,1,494.02047132524086,,,1,0.09919595087360601
