metric,mean,std,p05,p50,p95,min,max
bounces,169.0,0.0,169.0,169.0,169.0,169.0,169.0
opl_m,20.610916931747358,0.03347048314654113,20.555222561460095,20.61097489648834,20.668171233096153,20.529728655953118,20.71064875326926
throughput,0.8437747211126808,0.11193651636946103,0.6516608194110224,0.840599221955844,1.0,0.5707644255614648,1.0
w_max_mm,0.3878322453060397,0.014249048622458564,0.3620577044312479,0.3894270435240321,0.40869086417490186,0.3573200269289916,0.419677860419198
stability_g,0.04899209432390836,0.0008766285399465067,0.047555258471243235,0.048991433598939996,0.05050236118765086,0.04688497712334908,0.051627951729455904
aoi_mean,7.104230778240242,0.02743969356359632,7.062760907303686,7.103145661786828,7.152473197502228,7.034272691143017,7.191506997325004
aoi_max,9.85451785458338,0.20121110198160233,9.551726832777284,9.854768938393706,10.199639340058827,9.3517859115357,10.419433446251045
exit_drift_mrad,38.00034633168678,23.48979440127648,11.046543236346205,30.686695663947866,88.51495577453362,1.2747080308254757,114.5746846826499
spot_walk_mm,1.624912814236535,0.7468478063968333,0.6658467049641058,1.4869647229241387,2.9445922549852095,0.38419004883808505,4.505491954577424
